image_path,second_object,where_answer,front_answer,back_answer,left_answer,right_answer,correct_answer
./Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_left_of_chair_FACE-CAMERA.png,headphones,The headphones are on the floor to the left of the person in the image.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-CAMERA.png,pan,The pan is on the floor to the left side of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_right_of_chair_FACE-RIGHT.png,microphone,"The microphone is on the floor to the right of the person, near their feet. It appears to be connected to a cable that extends towards the wall.",no,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_left_of_chair_FACE-CAMERA.png,plant,The plant is on the floor to the left of the person sitting on the stool. It appears to be a small potted plant with green leaves.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/banana_left_of_chair_FACE-RIGHT.png,banana,"The banana is on the floor to the left of the person sitting on the chair. It appears to be a ripe banana, as it has brown spots on its peel.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-LEFT.png,lamp,"The lamp is to the left of the person in the image, on the floor near the wall. It appears to be a small table lamp with a white shade and a silver base.",no,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/shoes_left_of_chair_FACE-CAMERA.png,shoes,The shoes are on the floor to the left of the person sitting on the stool.,yes,no,no,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-filter_right_of_chair_FACE-RIGHT.png,water-filter,"The water filter is located to the right of the person, on the floor near their feet. It appears to be a pitcher-style water filter with a white top and a clear base.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/sunglasses_right_of_chair_FACE-CAMERA.png,sunglasses,The sunglasses are on the floor to the right of the person in the image.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/sunglasses_right_of_chair_FACE-RIGHT.png,sunglasses,"The sunglasses are on the floor to the right of the person, near their feet.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/book_left_of_chair_FACE-LEFT.png,book,"The book is on the floor, to the left of the person sitting on the chair. It appears to be placed near their feet.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_right_of_chair_FACE-LEFT.png,laptop,"The laptop is on the floor to the right of the person sitting on the chair. It appears to be closed and is positioned near the wall, slightly away from the person.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/knife_right_of_chair_FACE-RIGHT.png,knife,"The knife is on the floor to the right of the person, near their right foot. It appears to be a butter knife or a similar small kitchen knife.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/mug_right_of_chair_FACE-LEFT.png,mug,"The mug is on the floor to the right of the person sitting on the chair. It appears to be a white ceramic mug, and it is positioned near the baseboard of the wall.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-filter_right_of_chair_FACE-CAMERA.png,water-filter,"The water filter is located to the right of the person in the image, on the floor. It appears to be a clear pitcher-style water filter with a white top and handle.",yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/wineglass_right_of_chair_FACE-LEFT.png,wineglass,"The wineglass is on the floor to the right of the person sitting on the chair. It appears to be empty and is placed near the edge of the frame, close to the wall.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pot_left_of_chair_FACE-LEFT.png,pot,"The pot is on the floor to the left of the person sitting on the chair. It appears to be a small black pot with a handle, and it is positioned near the person's feet.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/toy-cactus_left_of_chair_FACE-RIGHT.png,toy-cactus,"The toy-cactus is on the floor to the left of the person sitting on the chair. It appears to be positioned near the wall, slightly in front of the electrical outlet.",yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle_right_of_chair_FACE-CAMERA.png,bottle,The bottle is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/bowl_left_of_chair_FACE-CAMERA.png,bowl,The bowl is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/ball-of-yarn_left_of_chair_FACE-LEFT.png,ball-of-yarn,"The ball-of-yarn is located on the floor to the left of the person, near their feet. It appears to be a small, round object that resembles a ball of yarn or thread.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/blanket_left_of_chair_FACE-RIGHT.png,blanket,"The blanket is on the floor to the left of the person sitting on the chair. It appears to be folded and placed there, possibly for comfort or as part of an exercise setup.",yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/ball-of-yarn_right_of_chair_FACE-RIGHT.png,ball-of-yarn,"The ball-of-yarn is on the floor to the right of the person sitting on the chair. It appears to be a small, gray object that resembles a ball of yarn or a similar item.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/dragonfruit_right_of_chair_FACE-LEFT.png,dragonfruit,"The dragonfruit is on the floor to the right of the person sitting on the chair. It appears to be a small, red, spiky fruit.",yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/cup_left_of_chair_FACE-LEFT.png,cup,"The cup is on the floor to the left of the person sitting on the chair. It appears to be a disposable paper cup, and it is placed near the person's feet.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/scissors_left_of_chair_FACE-CAMERA.png,scissors,The scissors are on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/beer-bottle_left_of_chair_FACE-RIGHT.png,beer-bottle,"The beer bottle is on the floor to the left of the person sitting on the chair. It appears to be placed near the wall, slightly away from the person and the chair.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_left_of_chair_FACE-LEFT.png,plant,"The plant is located on the floor to the left of the person, near their feet. It appears to be a small potted plant with green leaves.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_right_of_chair_FACE-RIGHT.png,helmet,The helmet is on the floor to the right of the person sitting on the chair. It appears to be a white bicycle helmet.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/hat_left_of_chair_FACE-RIGHT.png,hat,The hat is on the floor to the left of the person sitting on the chair. It appears to be a black cap with some red detailing on it.,no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-orange-juice_right_of_chair_FACE-RIGHT.png,bottle-of-orange-juice,The bottle of orange juice is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-bottle_left_of_chair_FACE-RIGHT.png,water-bottle,The water bottle is on the floor to the left of the person sitting on the chair. It is positioned near the wall and slightly in front of the electrical outlet.,no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/sunglasses_right_of_chair_FACE-LEFT.png,sunglasses,The sunglasses are on the floor to the right of the person sitting on the chair.,no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/can_right_of_chair_FACE-RIGHT.png,can,"The can is on the floor to the right of the person, slightly behind their right foot.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_right_of_chair_FACE-CAMERA.png,microphone,"The microphone is on the floor to the right of the person, near the wall. It appears to be a small, handheld microphone with a cord extending from it.",no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_left_of_chair_FACE-CAMERA.png,pillow,The pillow is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_left_of_chair_FACE-CAMERA.png,oven-mitt,"The oven mitt is on the floor to the left of the person sitting on the stool. It appears to be placed there intentionally, possibly as part of the setup for the photo or as an object of interest in the scene.",yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_left_of_chair_FACE-RIGHT.png,plant,The plant is on the floor to the left of the person sitting on the chair. It appears to be a small potted plant with green leaves.,yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bowl_right_of_chair_FACE-RIGHT.png,bowl,"The bowl is on the floor to the right of the person, slightly behind their right foot.",no,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/banana_right_of_chair_FACE-RIGHT.png,banana,"The banana is on the floor to the right of the person sitting on the chair. It appears to be a single, ripe banana lying on its side.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_left_of_chair_FACE-CAMERA.png,helmet,The helmet is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/dragonfruit_right_of_chair_FACE-CAMERA.png,dragonfruit,The dragonfruit is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-LEFT.png,pan,"The pan is on the floor to the left of the person's foot, as seen from the perspective of the person sitting on the chair.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/box_right_of_chair_FACE-CAMERA.png,box,The box is on the floor to the right of the person in the image.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/cup_left_of_chair_FACE-CAMERA.png,cup,The cup is on the floor to the left of the person sitting on the stool.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/can_right_of_chair_FACE-LEFT.png,can,"The can is on the floor to the right of the person sitting on the chair. It appears to be a small, cylindrical object with a label that is not clearly visible due to the angle and lighting.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-mustard_left_of_chair_FACE-LEFT.png,bottle-of-mustard,"The bottle of mustard is on the floor to the left of the person sitting on the chair. It appears to be a small yellow bottle, likely containing mustard, and it is positioned near the wall.",no,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_right_of_chair_FACE-LEFT.png,photograph,"The photograph is on the floor to the right of the person sitting on the chair. It appears to be a framed picture, possibly depicting a black and white image of the Eiffel Tower.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-RIGHT.png,oven-mitt,"The oven mitt is on the floor to the right of the person, near their right foot. It appears to be lying flat on the wooden floor.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/toilet-roll_right_of_chair_FACE-RIGHT.png,toilet-roll,The toilet roll is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-mustard_left_of_chair_FACE-CAMERA.png,bottle-of-mustard,"The bottle of mustard is on the floor to the left of the person sitting on the stool. It is positioned near the wall, close to the electrical outlet.",no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/scarf_left_of_chair_FACE-CAMERA.png,scarf,The scarf is on the floor to the left of the person sitting on the stool. It appears to be a dark-colored scarf with fringes at the ends.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/knife_right_of_chair_FACE-LEFT.png,knife,"The knife is on the floor to the right of the person, near their right foot.",yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bowl_left_of_chair_FACE-RIGHT.png,bowl,"The bowl is on the floor to the left of the person sitting on the stool. It appears to be a small, white bowl placed near the baseboard.",yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pot_right_of_chair_FACE-LEFT.png,pot,The pot is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_left_of_chair_FACE-RIGHT.png,oven-mitt,"The oven mitt is on the floor to the left of the person sitting on the chair. It appears to be placed near the wall, close to the electrical outlet.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/orange_right_of_chair_FACE-LEFT.png,orange,The orange is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pot_right_of_chair_FACE-RIGHT.png,pot,"The pot is on the floor to the right of the person, near their feet.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/toy-cactus_right_of_chair_FACE-LEFT.png,toy-cactus,"The toy-cactus is on the floor to the right of the person sitting on the chair. It appears to be positioned near the wall, slightly to the right and further away from the person than the chair.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_right_of_chair_FACE-LEFT.png,headphones,The headphones are on the floor to the right of the person sitting on the chair.,no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/toilet-roll_left_of_chair_FACE-LEFT.png,toilet-roll,"The toilet roll is on the floor to the left of the person sitting on the chair. It is positioned near their feet, closer to the wall and slightly to the side.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/spatula_left_of_chair_FACE-CAMERA.png,spatula,The spatula is on the floor to the left of the person sitting on the stool. It appears to be a green kitchen spatula.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/wineglass_right_of_chair_FACE-CAMERA.png,wineglass,The wineglass is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/cap_right_of_chair_FACE-RIGHT.png,cap,The cap is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/cup_left_of_chair_FACE-RIGHT.png,cup,"The cup is on the floor to the left of the person sitting on the chair. It appears to be a disposable paper cup, and it is positioned near the baseboard of the wall.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-mustard_right_of_chair_FACE-RIGHT.png,bottle-of-mustard,"The bottle of mustard is located on the floor to the right of the person sitting on the chair. It appears to be a small, yellow bottle with a yellow cap, positioned near the baseboard of the wall.",no,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/book_left_of_chair_FACE-CAMERA.png,book,The book is on the floor to the left of the person sitting on the stool.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-bottle_right_of_chair_FACE-CAMERA.png,water-bottle,The water bottle is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/toilet-roll_left_of_chair_FACE-RIGHT.png,toilet-roll,"The toilet roll is on the floor to the left of the person sitting on the chair. It is positioned near the wall and slightly away from the person, closer to the bottom left corner of the image.",yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pot_left_of_chair_FACE-CAMERA.png,pot,The pot is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-filter_left_of_chair_FACE-LEFT.png,water-filter,"The water filter is located on the floor to the left of the person, near their feet. It appears to be a clear plastic container with a white top, which is commonly used for water filtration.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_right_of_chair_FACE-CAMERA.png,plant,The plant is on the floor to the right of the person sitting on the stool. It appears to be a small potted plant with green leaves.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_right_of_chair_FACE-CAMERA.png,photograph,"The photograph is on the floor to the right of the person sitting on the stool. It appears to be a framed black-and-white picture, possibly of the Eiffel Tower, given its recognizable silhouette.",no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/banana_left_of_chair_FACE-CAMERA.png,banana,The banana is on the floor to the left of the person sitting on the stool.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/shoes_right_of_chair_FACE-CAMERA.png,shoes,"The shoes are on the floor to the right side of the person in the image. They appear to be brown dress shoes, and they are positioned slightly apart from each other.",yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/pot_right_of_chair_FACE-CAMERA.png,pot,The pot is on the floor to the right of the person sitting on the stool.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/scissors_right_of_chair_FACE-LEFT.png,scissors,"The scissors are on the floor to the right of the person, near the wall. They are positioned to the side and slightly behind the person's right leg.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/mug_right_of_chair_FACE-RIGHT.png,mug,"The mug is on the floor to the right of the person, slightly behind their right foot. It appears to be a white mug with a handle.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/orange_right_of_chair_FACE-RIGHT.png,orange,The orange is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/shoes_left_of_chair_FACE-RIGHT.png,shoes,"The shoes are on the floor to the left of the person sitting on the chair. They appear to be brown dress shoes, and they are positioned near the wall插座 (outlet).",no,no,no,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_right_of_chair_FACE-CAMERA.png,lemon,The lemon is on the floor to the right side of the person in the image.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-RIGHT.png,pan,"The pan is on the floor to the left of the person who is sitting on the chair. It appears to be a frying pan with a black handle, lying flat on the wooden floor.",yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_left_of_chair_FACE-CAMERA.png,laptop,"The laptop is on the floor to the left of the person in the image. It appears to be an Apple laptop, as indicated by the logo visible on the back of the closed lid.",no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle_left_of_chair_FACE-RIGHT.png,bottle,"The bottle is on the floor to the left of the person sitting on the chair. It appears to be a wine bottle, and it is positioned near the wall, slightly away from the person.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/toilet-roll_right_of_chair_FACE-CAMERA.png,toilet-roll,The toilet roll is on the floor to the right of the person in the image.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-RIGHT.png,lamp,"The lamp is to the left of the person and slightly behind them, as seen from their perspective. It is on the floor next to the wall, near the electrical outlet.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/banana_left_of_chair_FACE-LEFT.png,banana,The banana is on the floor to the left of the person's right foot. It appears to be partially under the chair and slightly behind it.,yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/vase_left_of_chair_FACE-LEFT.png,vase,"The vase is located on the floor to the left of the person sitting on the chair. It appears to be a small, decorative item with a speckled pattern.",no,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/hat_right_of_chair_FACE-LEFT.png,hat,The hat is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_left_of_chair_FACE-CAMERA.png,photograph,"The photograph is on the floor to the left of the person sitting on the stool. It appears to be a framed black-and-white picture, possibly depicting the Eiffel Tower.",no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/vase_right_of_chair_FACE-CAMERA.png,vase,"The vase is located on the floor to the right of the person sitting on the stool. It appears to be a small, decorative item with a patterned design.",yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_left_of_chair_FACE-LEFT.png,photograph,"The photograph is on the floor to the left of the person sitting on the chair. It appears to be a black-and-white photo of the Eiffel Tower, placed on a piece of paper or mat.",no,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/cup_right_of_chair_FACE-RIGHT.png,cup,The cup is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/can_left_of_chair_FACE-RIGHT.png,can,"The can is on the floor to the left of the person sitting on the chair. It appears to be a small distance away from the person, closer to the wall and slightly to the left side of the frame.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/painting_right_of_chair_FACE-LEFT.png,painting,"The painting is on the floor to the right of the person sitting on the chair. It appears to be a colorful geometric design with various shapes and colors, including blue, pink, and orange.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-CAMERA.png,lamp,"The lamp is to the left of the person in the image, on the floor near the wall. It has a beige shade and a silver base.",no,yes,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/mug_left_of_chair_FACE-CAMERA.png,mug,The mug is on the floor to the left of the person sitting on the stool.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-LEFT.png,oven-mitt,"The oven mitt is on the floor to the right of the person sitting on the chair. It appears to be out of reach for the person, as they are seated and do not have their hands extended towards it.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_left_of_chair_FACE-LEFT.png,pillow,The pillow is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/plate_left_of_chair_FACE-LEFT.png,plate,The plate is on the floor to the left of the person sitting on the chair.,yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/scarf_right_of_chair_FACE-LEFT.png,scarf,The scarf is on the floor to the right of the person sitting on the chair. It appears to be a dark-colored scarf with tassels at the ends.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-orange-juice_right_of_chair_FACE-LEFT.png,bottle-of-orange-juice,"The bottle of orange juice is on the floor to the right of the person sitting on the chair. It is positioned near the wall, slightly away from the person and the chair.",yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_left_of_chair_FACE-LEFT.png,helmet,"The helmet is on the floor to the left of the person sitting on the chair. It appears to be a bicycle helmet, and it is positioned near the person's feet.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_left_of_chair_FACE-RIGHT.png,microphone,"The microphone is not visible in the image. It appears to be out of frame or not present in the scene. The person is sitting on a chair, and there is a power strip with a cable on the floor nearby, but no microphone is discernible in the image.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/scissors_right_of_chair_FACE-CAMERA.png,scissors,The scissors are on the floor to the right of the person in the image.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-orange-juice_left_of_chair_FACE-LEFT.png,bottle-of-orange-juice,"The bottle of orange juice is on the floor to the left of the person sitting on the chair. It is positioned near the wall, close to the electrical outlet.",yes,no,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/beer-bottle_left_of_chair_FACE-CAMERA.png,beer-bottle,The beer bottle is on the floor to the left of the person sitting on the stool.,no,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/water-bottle_right_of_chair_FACE-LEFT.png,water-bottle,The water bottle is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_right_of_chair_FACE-CAMERA.png,pillow,"The pillow is on the floor to the left side of the person in the image. It appears to be a mustard-yellow color and is positioned near the wall, slightly away from the person who is sitting on a small wooden stool.",yes,no,yes,no,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/hat_right_of_chair_FACE-RIGHT.png,hat,The hat is on the floor to the right of the person sitting on the chair.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-CAMERA.png,oven-mitt,"The oven mitt is on the floor to the right of the person in the image. It appears to be a black, heat-resistant glove typically used for handling hot items from an oven or stove.",no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/wineglass_right_of_chair_FACE-RIGHT.png,wineglass,"The wineglass is on the floor to the right of the person, slightly behind and to the side of their feet. It appears to be empty.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_right_of_chair_FACE-RIGHT.png,plant,The plant is on the floor to the right of the person sitting on the chair. It appears to be a small potted plant with green leaves.,yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/bottle-of-orange-juice_right_of_chair_FACE-CAMERA.png,bottle-of-orange-juice,"The bottle of orange juice is located to the right of the person in the image, on the floor. It appears to be a small bottle with an orange cap and label, placed near the wall.",yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/painting_right_of_chair_FACE-CAMERA.png,painting,"The painting is on the floor to the right of the person sitting on the stool. It appears to be a small, colorful geometric piece.",no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_left_of_chair_FACE-LEFT.png,microphone,"The microphone appears to be on the floor, to the left of the person sitting on the chair. It is partially visible and seems to be connected to a device that is also on the floor.",no,yes,yes,no,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/bowl_right_of_chair_FACE-CAMERA.png,bowl,The bowl is on the floor to the right of the person in the image.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/remote_right_of_chair_FACE-RIGHT.png,remote,"The remote is on the floor to the right of the person, near their feet.",no,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/plant_right_of_chair_FACE-LEFT.png,plant,The plant is on the floor to the right of the person sitting on the chair. It appears to be a small potted plant with green leaves.,yes,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/wineglass_left_of_chair_FACE-CAMERA.png,wineglass,The wineglass is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_left_of_chair_FACE-RIGHT.png,lemon,The lemon is on the floor to the left of the person sitting on the chair. It is positioned near the wall and slightly in front of the person's feet.,yes,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/toy-cactus_right_of_chair_FACE-RIGHT.png,toy-cactus,"The toy-cactus is located on the floor to the right side of the person sitting on the chair. It appears to be positioned near their feet, slightly behind them.",yes,no,no,yes,front
./Version0_dataset/Qwen_Image_Edit_2509_v0/remote_right_of_chair_FACE-LEFT.png,remote,"The remote is on the floor to the right of the person, near their feet.",no,no,no,yes,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/painting_left_of_chair_FACE-RIGHT.png,painting,"The painting is on the floor to the left of the person sitting on the chair. It appears to be a geometric abstract piece with a mix of colors including blue, pink, and orange.",no,no,yes,no,behind
./Version0_dataset/Qwen_Image_Edit_2509_v0/spatula_right_of_chair_FACE-CAMERA.png,spatula,The spatula is on the floor to the right of the person sitting on the stool.,yes,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/box_left_of_chair_FACE-CAMERA.png,box,The box is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0/pan_right_of_chair_FACE-CAMERA.png,pan,The pan is on the floor to the right of the person sitting on the stool.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_right_of_chair_FACE-CAMERA.png,headphones,The headphones are on the floor to the right of the person in the image.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0/blanket_left_of_chair_FACE-CAMERA.png,blanket,The blanket is on the floor to the left of the person sitting on the stool.,yes,no,yes,no,right
./Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/beer-bottle_right_of_armchair_FACE-CAMERA.png,beer-bottle,The beer bottle is on the floor to the right of the person sitting in the chair.,no,no,no,yes,left
./Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_left_of_armchair_FACE-CAMERA.png,tape,"The tape is on the floor to the left of the person, near the wall and the electrical outlet.",no,no,yes,no,right
