src_path,dst_path,prompt,expected_direction,second_object,view_type
/home/zzou/WhatsUp_dataset/controlled_images/hat_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/hat_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,hat,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/headphones_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,headphones,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/headphones_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,headphones,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/headphones_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,headphones,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/headphones_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,headphones,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/headphones_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,headphones,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/headphones_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/headphones_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,headphones,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,helmet,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,helmet,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,helmet,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,helmet,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,helmet,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/helmet_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,helmet,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,kettle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,kettle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,kettle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,kettle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,kettle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/kettle_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,kettle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,knife,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,knife,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,knife,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,knife,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,knife,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/knife_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,knife,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,lamp,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,lamp,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,lamp,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,lamp,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,lamp,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lamp_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,lamp,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,laptop,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,laptop,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,laptop,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,laptop,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,laptop,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/laptop_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,laptop,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lemon_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,lemon,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lemon_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,lemon,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lemon_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,lemon,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lemon_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,lemon,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lemon_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,lemon,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lemon_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/lemon_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,lemon,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/microphone_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,microphone,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/microphone_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,microphone,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/microphone_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,microphone,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/microphone_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,microphone,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/microphone_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,microphone,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/microphone_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/microphone_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,microphone,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,mug,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,mug,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,mug,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,mug,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,mug,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/mug_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,mug,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,orange,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,orange,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,orange,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,orange,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,orange,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/orange_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,orange,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,oven-mitt,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,oven-mitt,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,oven-mitt,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,oven-mitt,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,oven-mitt,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/oven-mitt_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/oven-mitt_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,oven-mitt,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/painting_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,painting,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/painting_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,painting,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/painting_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,painting,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/painting_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,painting,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/painting_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,painting,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/painting_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/painting_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,painting,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,pan,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,pan,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,pan,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,pan,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,pan,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pan_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,pan,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/photograph_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,photograph,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/photograph_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,photograph,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/photograph_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,photograph,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/photograph_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,photograph,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/photograph_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,photograph,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/photograph_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/photograph_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,photograph,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_left_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,pillow,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_left_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,pillow,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_left_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,pillow,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_right_of_chair_FACE-CAMERA.png,"Insert a human sitting on the chair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,pillow,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_right_of_chair_FACE-LEFT.png,"Insert a human sitting on the chair facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,pillow,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_chair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0/pillow_right_of_chair_FACE-RIGHT.png,"Insert a human sitting on the chair facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,pillow,FACE-RIGHT
