src_path,dst_path,prompt,expected_direction,second_object,view_type
/home/zzou/WhatsUp_dataset/controlled_images/headphones_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/headphones_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,headphones,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,laptop,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,laptop,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,laptop,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,laptop,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,laptop,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/laptop_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/laptop_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,laptop,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,mug,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,mug,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/mug_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,mug,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,mug,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,mug,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/mug_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/mug_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,mug,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/notepad_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,notepad,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/notepad_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,notepad,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/notepad_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,notepad,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/notepad_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,notepad,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/notepad_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,notepad,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/notepad_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/notepad_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,notepad,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,orange,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,orange,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/orange_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,orange,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,orange,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,orange,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/orange_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/orange_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,orange,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,pan,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,pan,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pan_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,pan,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,pan,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,pan,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pan_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pan_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,pan,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/phone_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,phone,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/phone_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,phone,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/phone_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,phone,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/phone_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,phone,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/phone_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,phone,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/phone_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/phone_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,phone,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,pillow,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,pillow,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,pillow,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,pillow,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,pillow,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/pillow_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/pillow_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,pillow,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/plate_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,plate,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/plate_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,plate,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/plate_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,plate,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/plate_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,plate,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/plate_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,plate,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/plate_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/plate_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,plate,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/remote_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,remote,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/remote_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,remote,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/remote_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,remote,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/remote_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,remote,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/remote_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,remote,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/remote_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/remote_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,remote,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/rose_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,rose,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/rose_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,rose,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/rose_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,rose,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/rose_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,rose,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/rose_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,rose,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/rose_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/rose_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,rose,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/scarf_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,scarf,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/scarf_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,scarf,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/scarf_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,scarf,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/scarf_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,scarf,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/scarf_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,scarf,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/scarf_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/scarf_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,scarf,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,soda-can,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,soda-can,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,soda-can,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,soda-can,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,soda-can,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/soda-can_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/soda-can_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,soda-can,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,sunglasses,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,sunglasses,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,sunglasses,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,sunglasses,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_right_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,sunglasses,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/sunglasses_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/sunglasses_right_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,sunglasses,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/tape_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_left_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,tape,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/tape_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_left_of_armchair_FACE-LEFT.png,"Insert a human sitting on the armchair facing left, with their body also turned to the left. Keep all the rest of the image the same. You can change the orientation of the armchair.",front,tape,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/tape_left_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_left_of_armchair_FACE-RIGHT.png,"Insert a human sitting on the armchair facing right, with their body also turned to the right. Keep all the rest of the image the same. You can change the orientation of the armchair.",back,tape,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/tape_right_of_armchair.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_armchair/tape_right_of_armchair_FACE-CAMERA.png,"Insert a human sitting on the armchair facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,tape,FACE-CAMERA
